date_time,traffic_id,city,area,vehicle_count,avg_speed_kmh,accident_count,congestion_level,road_condition,visibility_m
23/05/2024 14:33,18719,London,Kensington,1859,30,6,Low,Wet,8458
17/05/2024 21:31,13704,London,Islington,60,62,8,Low,Dry,7806
08/11/2024 12:33,9575,London,Camden,3685,13,3,Low,Snowy,1809
16/06/2024 20:45,15396,London,Camden,2521,81,0,Low,Damaged,5964
19/12/2024 14:50,10146,London,Chelsea,1371,76,4,Medium,Dry,5077
22/03/2024 06:26,16077,London,Camden,2378,90,8,Low,Wet,6327
30/07/2024 13:33,10933,London,Southwark,1056,13,0,High,Wet,3329
13/07/2024 01:42,11238,London,Camden,4784,25,8,High,Snowy,3830
29/09/2024 17:24,18774,London,Chelsea,3089,24,2,Medium,Dry,1628
30/11/2024 21:58,12685,London,Islington,4314,17,5,Low,Dry,9919
28/08/2024 21:42,11822,London,Islington,1601,48,6,High,Wet,8381
27/10/2024 22:13,14921,London,Chelsea,4772,86,0,Low,Dry,2237
05/12/2024 16:57,11213,London,Southwark,2675,87,9,High,Dry,9189
03/10/2024 00:05,16676,London,Camden,3692,87,1,Low,Wet,5035
28/08/2024 10:05,10387,London,Southwark,4925,35,4,Low,Dry,1765
13/12/2024 23:24,19905,London,Chelsea,941,-53,5,Low,Dry,8759
09/10/2024 02:34,11160,London,Kensington,4906,64,7,Low,Dry,1084
19/04/2024 11:00,19504,London,Chelsea,4857,25,2,Low,Dry,4666
24/04/2024 02:58,15016,London,Southwark,3911,29,5,High,Damaged,3758
15/02/2024 15:48,18619,London,Camden,3164,95,0,Low,Dry,2033
18/05/2024 18:40,17749,London,Islington,1177,15,3,Low,Damaged,5054
14/12/2024 16:41,12198,London,Chelsea,1734,19,3,Low,Dry,9884
20/01/2024 10:17,19048,London,Kensington,3533,74,4,Low,Damaged,4304
16/03/2024 00:06,19661,London,Southwark,4184,17,4,Low,Wet,4350
06/08/2024 19:38,11193,London,Islington,1809,-68,5,Low,Snowy,1319
19/02/2024 22:06,11201,London,Kensington,3351,51,2,Low,Snowy,4091
19/07/2024 13:31,11611,London,Chelsea,1948,65,7,Medium,Dry,5517
06/10/2024 14:02,12563,London,Southwark,4440,54,7,Low,Wet,5845
13/03/2024 13:04,13216,London,Islington,405,25,1,Low,Dry,2575
26/11/2024 15:27,19115,London,Islington,4401,40,2,Low,Damaged,7203
22/10/2024 10:22,18815,London,Islington,282,90,9,Medium,Dry,8678
20/01/2024 18:50,14206,London,Southwark,477,50,6,Low,Damaged,4210
13/06/2024 01:39,10666,London,Southwark,3176,36,3,Low,Damaged,7206
16/08/2024 20:17,14070,London,Camden,4973,67,8,Low,Snowy,3243
12/05/2024 05:56,18787,London,Islington,3448,11,0,Medium,Damaged,4694
06/01/2024 23:00,13729,London,Kensington,2047,59,6,Low,Snowy,5083
30/11/2024 08:16,18774,London,Islington,2074,57,7,Medium,Dry,2036
11/10/2024 19:43,17175,London,Kensington,3825,-29,8,Low,Dry,3420
13/11/2024 07:56,12042,London,Southwark,1077,21,2,Low,Wet,4270
08/11/2024 06:18,11194,London,Islington,1022,94,6,High,Damaged,3346
22/01/2024 23:47,13058,London,Islington,3912,82,9,High,Wet,4275
06/06/2024 18:00,19829,London,Camden,4400,66,6,Low,Dry,5873
10/11/2024 19:18,17297,London,Islington,3832,78,9,Low,Dry,2253
06/06/2024 03:11,16391,London,Kensington,1639,28,8,Low,Dry,8258
25/11/2024 11:07,9919,London,Islington,145,81,4,Medium,Snowy,7570
10/08/2024 23:30,13322,London,Islington,2720,22,4,Low,Snowy,2971
02/07/2024 00:32,16893,London,Islington,527,68,6,Low,Snowy,4064
02/10/2024 07:16,11684,London,Chelsea,171,69,8,Medium,Dry,8043
04/10/2024 07:30,19807,London,Kensington,1846,36,2,High,Snowy,7249
17/10/2024 10:40,18529,London,Chelsea,4501,34,5,High,Dry,5116
25/01/2024 22:00,13037,London,Islington,1717,35,6,Low,Dry,1142
14/05/2024 14:37,13020,London,Kensington,857,52,7,Low,Wet,7145
26/06/2024 15:22,9272,London,Southwark,3877,86,6,Medium,Wet,850
07/08/2024 13:15,14670,London,Islington,3276,37,7,Medium,Dry,6182
28/02/2024 04:16,10368,London,Southwark,4125,75,1,Medium,Snowy,1342
15/07/2024 07:40,19343,London,Islington,3579,98,9,High,Damaged,5139
06/11/2024 06:08,13760,London,Islington,2259,81,2,Low,Wet,474
18/10/2024 16:09,11253,London,Islington,3713,33,3,Medium,Dry,3731
23/11/2024 17:47,11332,London,Islington,2826,32,0,High,Wet,2057
24/03/2024 22:20,19965,London,Islington,4764,79,3,High,Snowy,3409
02/09/2024 02:56,10731,London,Kensington,3044,52,5,High,Wet,7619
16/08/2024 14:18,10217,London,Chelsea,1786,29,8,Low,Dry,9829
22/07/2024 23:18,13290,London,Southwark,3952,59,2,Low,Dry,7435
01/07/2024 11:35,9133,London,Islington,867,89,6,Low,Dry,4191
20/10/2024 19:03,10805,London,Chelsea,3774,67,1,Low,Damaged,643
17/10/2024 15:56,18779,London,Chelsea,1643,30,0,Low,Wet,6075
17/07/2024 05:39,9466,London,Camden,2985,93,4,Medium,Damaged,441
30/10/2024 07:34,15478,London,Islington,522,69,0,Low,Damaged,4099
26/10/2024 23:41,9470,London,Southwark,380,15,1,Medium,Damaged,1664
13/01/2024 01:16,14975,London,Islington,55,38,4,Low,Snowy,5537
06/10/2024 00:48,15505,London,Chelsea,3832,22,9,Low,Dry,4127
10/10/2024 09:13,16278,London,Southwark,3998,11,1,Medium,Dry,5879
11/09/2024 05:48,15596,London,Camden,2815,41,7,High,Wet,5062
20/07/2024 04:39,10669,London,Islington,330,91,9,High,Snowy,2691
07/03/2024 10:07,15078,London,Islington,4563,24,4,Medium,Wet,9619
25/08/2024 13:59,11840,London,Islington,337,47,5,High,Dry,4425
09/12/2024 17:14,10050,London,Islington,3480,65,3,Low,Dry,7807
15/01/2024 01:14,12961,London,Southwark,385,29,1,High,Snowy,9246
09/03/2024 07:46,19374,London,Kensington,2617,20,8,Medium,Snowy,3076
25/12/2024 15:08,12450,London,Chelsea,3418,27,3,Medium,Damaged,5075
21/06/2024 18:30,14260,London,Southwark,2341,-50,4,High,Snowy,5414
19/06/2024 03:36,15446,London,Camden,4919,69,3,Low,Dry,216
25/02/2024 04:37,17264,London,Kensington,2232,30,2,Medium,Dry,8649
16/11/2024 11:10,13829,London,Islington,2167,88,9,Low,Dry,8611
24/07/2024 15:47,9630,London,Southwark,3384,32,5,Low,Damaged,2262
11/01/2024 22:25,11507,London,Chelsea,3047,55,5,Low,Dry,3136
07/09/2024 17:53,10576,London,Southwark,2385,60,0,High,Dry,8422
21/04/2024 10:43,17535,London,Camden,2968,96,0,High,Wet,1617
21/12/2024 04:27,14693,London,Chelsea,741,64,7,Medium,Damaged,4495
17/03/2024 01:52,14768,London,Islington,4596,53,7,High,Damaged,8203
03/08/2024 06:53,11297,London,Chelsea,544,71,3,Low,Dry,827
24/12/2024 14:25,9897,London,Kensington,3444,37,6,High,Snowy,8717
28/09/2024 10:20,9917,London,Kensington,1374,31,4,Medium,Snowy,6451
19/11/2024 17:45,9259,London,Camden,632,15,0,Low,Dry,6445
28/06/2024 16:54,11299,London,Southwark,2451,78,9,Low,Damaged,6282
18/11/2024 02:51,18308,London,Islington,4038,52,6,High,Damaged,3439
25/01/2024 20:33,14872,London,Islington,1239,36,5,Low,Damaged,9911
06/06/2024 15:35,17990,London,Camden,4422,96,7,High,Snowy,1901
17/03/2024 05:09,9771,London,Islington,3589,78,0,Low,Dry,9006
04/09/2024 02:28,14629,London,Islington,2669,34,4,High,Damaged,3027
06/12/2024 02:24,10773,London,Camden,3024,14,3,Low,Damaged,5634
05/07/2024 19:46,17153,London,Southwark,3081,84,0,Medium,Dry,5284
27/02/2024 01:56,19430,London,Kensington,4621,49,8,High,Wet,3347
17/07/2024 20:23,15597,London,Southwark,1365,30,8,Low,Snowy,392
21/01/2024 09:54,15583,London,Islington,361,97,6,Low,Dry,1152
25/09/2024 12:02,15497,London,Kensington,1415,95,9,High,Snowy,2442
20/02/2024 21:33,17871,London,Islington,397,42,2,Low,Damaged,8065
15/11/2024 05:21,12264,London,Chelsea,1913,30,1,High,Dry,3862
10/10/2024 07:55,13893,London,Kensington,1930,26,0,High,Dry,1799
19/03/2024 23:03,9185,London,Southwark,4572,52,9,High,Wet,4384
26/11/2024 16:53,19376,London,Camden,800,37,6,High,Wet,2779
13/08/2024 16:30,11329,London,Chelsea,2824,45,7,Low,Wet,5697
19/07/2024 05:53,13197,London,Islington,3670,44,4,Low,Damaged,9075
27/01/2024 09:10,17681,London,Islington,2928,86,2,Medium,Damaged,8582
14/05/2024 13:40,15039,London,Kensington,3819,69,1,Low,Damaged,7578
28/12/2024 04:39,16238,London,Camden,1462,96,5,High,Damaged,2413
24/05/2024 17:07,19004,London,Southwark,4897,85,5,Low,Dry,1343
20/12/2024 06:18,18272,London,Islington,159,30,6,Medium,Snowy,6909
23/12/2024 17:25,14007,London,Islington,101,76,6,High,Dry,7467
05/09/2024 13:12,13631,London,Chelsea,4643,44,4,High,Damaged,5215
30/11/2024 21:45,10621,London,Chelsea,2612,45,6,Low,Dry,9776
20/07/2024 12:20,15463,London,Kensington,3905,54,0,Medium,Wet,5500
30/11/2024 05:37,19713,London,Islington,1307,50,9,Medium,Wet,4536
07/11/2024 02:35,10509,London,Islington,2220,69,9,Medium,Wet,8609
01/03/2024 05:16,13859,London,Camden,1682,54,1,Medium,Damaged,2239
27/06/2024 09:02,15863,London,Islington,1144,86,5,High,Dry,6381
05/05/2024 08:25,13579,London,Kensington,203,92,6,Low,Dry,4122
17/06/2024 13:33,16572,London,Kensington,4026,30,0,Low,Dry,8076
20/05/2024 18:12,17505,London,Chelsea,2369,58,0,Low,Wet,7665
31/03/2024 20:08,19491,London,Islington,3508,30,2,Medium,Dry,2728
08/09/2024 15:40,19790,London,Southwark,245,42,1,Low,Snowy,966
01/09/2024 07:02,12156,London,Islington,2620,37,3,High,Dry,6626
18/02/2024 09:45,10827,London,Chelsea,653,67,7,Low,Wet,1105
04/03/2024 01:53,10476,London,Southwark,4967,51,0,Low,Snowy,5517
04/08/2024 02:22,14037,London,Islington,2224,35,2,Medium,Dry,2428
09/11/2024 19:57,15450,London,Chelsea,3671,27,2,High,Wet,3084
11/01/2024 16:02,11860,London,Islington,4881,11,2,Low,Damaged,3251
27/06/2024 21:33,10807,London,Islington,2264,69,6,Low,Snowy,5624
07/11/2024 05:44,19143,London,Kensington,2467,42,1,Low,Damaged,5265
08/07/2024 00:06,17120,London,Chelsea,3956,70,2,Low,Wet,4919
18/11/2024 18:22,17585,London,Southwark,4049,86,5,Low,Dry,6035
18/08/2024 13:03,12073,London,Chelsea,3870,59,5,Low,Dry,7420
02/04/2024 15:50,9250,London,Chelsea,391,52,3,Low,Snowy,9392
30/12/2024 02:01,15944,London,Southwark,4845,42,2,Medium,Wet,4884
13/10/2024 13:57,11817,London,Kensington,2424,43,2,Medium,Dry,1410
01/01/2024 22:43,19444,London,Islington,2291,95,6,High,Snowy,3929
26/02/2024 08:44,13779,London,Chelsea,4266,78,4,Low,Damaged,6908
22/03/2024 23:49,19208,London,Camden,2629,76,7,Low,Snowy,7672
13/10/2024 10:14,10956,London,Islington,3499,33,9,Low,Dry,5299
06/12/2024 15:34,11079,London,Islington,983,84,9,High,Wet,3549
03/07/2024 08:56,11018,London,Camden,4809,42,1,Medium,Damaged,2437
14/02/2024 07:03,12458,London,Kensington,4216,55,2,Low,Damaged,5626
12/08/2024 20:42,19841,London,Kensington,161,86,8,Medium,Damaged,275
03/04/2024 16:48,19306,London,Southwark,2268,95,3,High,Dry,8329
16/11/2024 05:32,10657,London,Islington,1725,70,7,Low,Dry,383
04/11/2024 05:47,9671,London,Chelsea,480,35,4,High,Wet,8369
07/04/2024 09:32,12983,London,Islington,2029,56,5,High,Dry,2358
14/06/2024 20:53,12058,London,Kensington,621,30,1,Medium,Dry,274
27/06/2024 13:08,10724,London,Camden,4952,45,0,Medium,Damaged,7911
18/03/2024 22:14,18484,London,Kensington,4801,17,1,Medium,Dry,1228
01/09/2024 18:40,17473,London,Islington,2067,99,1,Low,Wet,9142
14/08/2024 11:56,10308,London,Southwark,1981,73,7,Medium,Dry,3644
10/03/2024 16:20,14713,London,Islington,2598,59,1,Medium,Damaged,2622
09/08/2024 00:06,19413,London,Camden,4673,31,6,High,Snowy,5951
24/08/2024 08:05,11638,London,Camden,1566,84,5,Low,Dry,4024
24/04/2024 11:15,16590,London,Southwark,1928,49,0,Low,Damaged,6664
26/10/2024 18:46,12270,London,Chelsea,3508,41,4,Low,Dry,3567
03/09/2024 20:34,14893,London,Camden,2503,87,3,Low,Dry,9094
14/10/2024 08:04,16515,London,Islington,937,73,0,Low,Dry,4385
21/11/2024 12:42,18491,London,Camden,3784,41,1,Low,Dry,8173
16/11/2024 23:19,13750,London,Islington,1005,25,3,High,Dry,365
26/12/2024 12:33,10540,London,Kensington,3169,43,4,Medium,Dry,9682
11/03/2024 05:01,19859,London,Chelsea,621,44,4,Low,Snowy,342
09/01/2024 06:31,16059,London,Camden,501,77,3,Low,Wet,1024
15/04/2024 04:00,11025,London,Camden,125,94,9,High,Damaged,1120
04/12/2024 13:25,10592,London,Southwark,4801,23,7,Low,Wet,3871
29/11/2024 10:59,10346,London,Kensington,508,79,8,Low,Damaged,3926
18/06/2024 13:03,11653,London,Kensington,2438,38,2,Low,Snowy,4958
24/12/2024 00:47,10230,London,Islington,2701,-82,8,Medium,Dry,9678
19/05/2024 21:31,19613,London,Southwark,899,61,0,Low,Dry,4947
08/06/2024 05:26,15382,London,Southwark,4381,92,5,Low,Dry,4536
11/12/2024 02:39,12060,London,Southwark,3486,16,5,Low,Dry,5228
04/10/2024 09:22,15114,London,Chelsea,480,47,5,High,Dry,2507
21/06/2024 15:12,19959,London,Islington,122,47,2,Low,Dry,2172
16/12/2024 02:55,14387,London,Kensington,3452,29,7,Low,Dry,5939
24/04/2024 02:28,17327,London,Islington,1943,38,8,Low,Dry,5912
28/05/2024 16:01,13221,London,Kensington,783,60,2,Low,Dry,2672
08/11/2024 16:03,13553,London,Camden,3017,81,9,High,Damaged,3812
16/10/2024 05:19,19798,London,Southwark,2887,97,2,Low,Dry,3607
22/11/2024 16:20,17428,London,Islington,4918,38,0,Low,Wet,5524
23/09/2024 10:20,16707,London,Southwark,2907,50,7,Low,Wet,8188
27/01/2024 20:43,11799,London,Islington,901,73,3,Low,Damaged,7053
12/03/2024 06:10,18334,London,Islington,1393,95,5,High,Snowy,9671
24/04/2024 11:50,11113,London,Islington,981,65,7,Medium,Snowy,7572
21/02/2024 18:42,15412,London,Islington,3128,75,5,Low,Dry,4154
05/04/2024 02:33,13539,London,Camden,3570,-41,6,High,Snowy,399
08/09/2024 06:12,16288,London,Islington,4895,20,7,Medium,Wet,8056
12/02/2024 11:16,11719,London,Kensington,1935,78,9,Medium,Dry,732
24/01/2024 04:01,14676,London,Camden,983,77,7,Low,Wet,9878
12/11/2024 22:40,12162,London,Kensington,4668,35,6,High,Dry,3994
16/09/2024 07:05,11646,London,Islington,2667,85,4,Medium,Snowy,9478
26/07/2024 07:44,9376,London,Camden,4608,54,9,High,Snowy,926
20/06/2024 12:08,19825,London,Islington,1276,93,5,Medium,Damaged,5584
06/11/2024 23:49,19734,London,Islington,329,33,0,Medium,Snowy,4839
19/10/2024 21:20,13465,London,Southwark,2870,52,2,Medium,Damaged,7301
09/06/2024 18:27,15181,London,Chelsea,3441,39,5,Medium,Dry,6164
12/01/2024 00:38,16097,London,Kensington,4516,58,3,High,Damaged,9958
14/05/2024 14:42,19085,London,Kensington,2357,54,7,Low,Dry,4651
02/06/2024 10:32,15458,London,Kensington,1200,83,8,Medium,Dry,2042
26/10/2024 02:19,19351,London,Islington,3248,40,3,Medium,Dry,3894
11/05/2024 04:19,9679,London,Chelsea,702,95,4,Medium,Snowy,4358
29/09/2024 18:13,13187,London,Kensington,1201,74,0,High,Damaged,1254
02/11/2024 06:16,17331,London,Islington,3978,14,8,High,Wet,5110
29/09/2024 11:34,11677,London,Southwark,604,59,0,Low,Dry,4371
12/05/2024 04:13,19208,London,Islington,2533,45,3,Low,Dry,945
16/02/2024 17:15,12715,London,Islington,1906,93,8,Medium,Damaged,3413
22/05/2024 10:40,11027,London,Kensington,4709,89,4,Low,Wet,5742
15/10/2024 15:01,12652,London,Islington,4097,82,3,High,Damaged,4950
15/09/2024 14:25,10800,London,Islington,866,36,5,Medium,Dry,947
27/07/2024 04:35,14580,London,Chelsea,2422,38,6,Low,Wet,2118
04/08/2024 09:29,15616,London,Camden,3822,71,8,Low,Wet,3180
23/02/2024 11:54,10029,London,Islington,3985,45,2,Low,Dry,4688
04/06/2024 06:00,16514,London,Islington,158,26,2,Low,Dry,3132
21/09/2024 19:10,18554,London,Chelsea,2689,27,5,Medium,Wet,6736
18/11/2024 18:16,17862,London,Islington,422,99,8,Medium,Dry,9767
14/12/2024 03:48,15911,London,Kensington,4634,98,9,Medium,Damaged,1264
16/08/2024 08:26,17946,London,Chelsea,4457,59,6,Low,Dry,6557
06/02/2024 05:24,10354,London,Islington,2195,13,8,High,Dry,6999
17/11/2024 04:52,13961,London,Islington,1813,64,9,Medium,Dry,8741
14/03/2024 22:25,18709,London,Islington,2515,44,4,Low,Damaged,3494
12/03/2024 04:04,16978,London,Chelsea,673,48,5,Medium,Damaged,5520
04/07/2024 21:13,10922,London,Kensington,1645,79,0,Low,Damaged,5062
01/09/2024 05:16,9881,London,Southwark,2125,82,5,High,Damaged,2336
09/10/2024 10:04,15615,London,Kensington,4092,99,3,High,Dry,2710
18/03/2024 02:20,14131,London,Kensington,2358,14,3,Medium,Dry,8725
28/01/2024 06:28,12321,London,Camden,1591,24,1,Medium,Damaged,248
05/03/2024 17:40,11452,London,Kensington,952,26,7,Low,Damaged,7068
09/03/2024 12:25,17298,London,Southwark,1862,88,5,Medium,Snowy,4847
28/03/2024 22:40,19864,London,Kensington,2881,37,1,Medium,Wet,6262
08/06/2024 19:10,14763,London,Camden,4655,38,3,Low,Wet,8864
13/02/2024 05:10,15176,London,Islington,2384,53,1,High,Wet,6820
25/01/2024 13:59,10447,London,Islington,2114,45,4,High,Damaged,3617
26/09/2024 12:06,19479,London,Camden,4675,46,7,Low,Dry,6301
25/07/2024 19:24,17041,London,Islington,1732,87,8,High,Wet,7328
27/01/2024 22:30,13761,London,Camden,2184,66,6,High,Damaged,6721
30/09/2024 15:09,13865,London,Southwark,3436,24,3,Low,Snowy,7470
20/01/2024 19:31,17440,London,Islington,2180,63,1,Medium,Dry,261
12/11/2024 01:27,17511,London,Southwark,2529,50,0,Low,Wet,8920
23/09/2024 17:24,10275,London,Islington,92,57,5,Low,Damaged,738
02/10/2024 21:24,11702,London,Kensington,2967,91,8,Medium,Dry,3496
20/02/2024 04:34,19609,London,Islington,1618,82,5,Low,Wet,9845
07/10/2024 08:11,15089,London,Chelsea,4601,66,9,Low,Wet,3097
16/12/2024 07:51,10192,London,Camden,716,14,2,Medium,Dry,1131
04/04/2024 21:44,13269,London,Southwark,4774,17,3,Low,Wet,6248
13/02/2024 23:59,9816,London,Islington,2763,80,6,Low,Dry,5925
16/08/2024 05:04,12747,London,Islington,1024,90,1,High,Damaged,6069
09/05/2024 11:26,17216,London,Islington,2847,38,1,Low,Dry,3622
09/02/2024 05:21,15809,London,Camden,1921,53,2,Medium,Dry,7637
01/04/2024 23:22,15856,London,Southwark,1887,91,6,Medium,Wet,4469
30/06/2024 23:42,9488,London,Camden,1266,40,9,Medium,Wet,9284
03/04/2024 14:56,12358,London,Camden,920,83,7,Medium,Dry,8718
08/01/2024 15:04,11488,London,Chelsea,750,49,1,Medium,Snowy,974
21/06/2024 04:26,18219,London,Chelsea,1486,91,5,Low,Wet,4111
12/06/2024 16:16,9359,London,Islington,3059,12,9,High,Wet,5652
27/03/2024 08:23,9788,London,Chelsea,3976,14,3,Low,Dry,8332
02/07/2024 18:41,18737,London,Chelsea,745,94,3,Low,Damaged,633
24/07/2024 01:50,16288,London,Kensington,2728,99,3,Low,Damaged,2694
16/01/2024 18:57,18755,London,Kensington,550,34,0,Low,Damaged,452
06/08/2024 09:18,10139,London,Chelsea,3111,91,3,Low,Wet,6739
26/07/2024 23:42,11213,London,Camden,222,54,8,High,Dry,7668
28/08/2024 20:42,11527,London,Islington,2131,45,0,Low,Snowy,6519
06/10/2024 11:02,18102,London,Southwark,3850,30,4,High,Dry,7788
08/06/2024 20:41,15989,London,Chelsea,3453,90,5,Medium,Dry,5114
28/06/2024 08:31,14311,London,Islington,3062,48,5,Medium,Dry,5848
06/07/2024 11:01,19802,London,Southwark,1812,77,7,Low,Damaged,7869
30/09/2024 02:54,9411,London,Kensington,2585,28,6,High,Dry,6690
27/06/2024 11:12,9391,London,Kensington,4724,14,9,Medium,Dry,2868
14/12/2024 18:20,9673,London,Kensington,1920,80,4,Medium,Dry,3278
02/04/2024 01:27,13441,London,Southwark,4744,85,7,Low,Snowy,6191
01/12/2024 23:04,17537,London,Kensington,3529,15,2,Low,Snowy,4667
24/05/2024 12:01,13916,London,Islington,1834,39,1,High,Snowy,4972
22/07/2024 02:56,16463,London,Islington,1602,61,7,Low,Dry,5088
06/08/2024 07:16,11520,London,Southwark,2491,27,3,Medium,Snowy,6782
03/12/2024 13:17,18360,London,Southwark,2303,37,7,Low,Dry,8063
26/10/2024 19:56,9526,London,Southwark,743,66,9,Medium,Dry,754
25/04/2024 17:02,15281,London,Kensington,1126,73,1,High,Damaged,6816
23/02/2024 17:36,15321,London,Camden,4420,94,8,Low,Wet,7961
08/11/2024 17:15,13798,London,Camden,2519,44,7,Medium,Wet,6184
09/11/2024 00:14,16844,London,Camden,3863,26,4,High,Damaged,203
27/04/2024 05:12,9051,London,Southwark,4184,59,7,Low,Damaged,399
02/04/2024 22:44,16170,London,Kensington,3322,39,6,Low,Damaged,5671
19/01/2024 02:57,15946,London,Southwark,3476,86,2,Low,Damaged,6992
26/08/2024 17:44,14656,London,Chelsea,2661,46,0,High,Dry,6370
01/12/2024 09:17,9751,London,Camden,4057,70,7,Medium,Dry,8741
19/10/2024 04:11,15879,London,Chelsea,2808,37,0,Low,Dry,4482
23/12/2024 17:21,11371,London,Southwark,3813,60,1,Low,Dry,5401
23/02/2024 08:09,12465,London,Chelsea,502,56,7,Low,Snowy,8520
04/11/2024 21:30,14342,London,Islington,3602,58,5,Medium,Dry,9180
08/09/2024 03:56,18477,London,Islington,2970,26,0,Low,Wet,1950
26/11/2024 08:13,12333,London,Camden,2426,85,2,Low,Dry,1317
26/05/2024 16:49,12779,London,Chelsea,3471,88,3,Low,Snowy,9678
12/03/2024 18:29,18922,London,Islington,2624,87,7,Medium,Dry,681
14/07/2024 13:39,10569,London,Islington,4369,39,6,Medium,Snowy,6032
14/05/2024 23:25,9040,London,Islington,1584,91,9,High,Damaged,6167
03/12/2024 05:37,12343,London,Islington,3375,64,2,Medium,Wet,9428
14/11/2024 16:26,14935,London,Southwark,2879,13,2,High,Dry,3544
30/11/2024 20:32,12855,London,Southwark,4818,-58,6,Low,Dry,7997
20/01/2024 09:18,15039,London,Islington,2045,68,9,Low,Dry,9651
05/08/2024 00:44,18707,London,Kensington,1406,89,2,Low,Damaged,5396
30/05/2024 23:51,17316,London,Kensington,1518,29,3,Low,Damaged,5793
18/05/2024 15:54,17335,London,Camden,2290,34,0,Low,Snowy,2739
03/01/2024 23:29,10675,London,Kensington,1213,69,1,High,Damaged,4120
07/01/2024 04:54,16934,London,Islington,4970,42,5,Low,Snowy,8858
31/07/2024 03:41,18547,London,Camden,745,36,4,Low,Dry,7824
08/05/2024 21:22,19544,London,Camden,463,48,6,Medium,Dry,1843
19/12/2024 17:17,18536,London,Southwark,4290,78,4,Low,Dry,6692
27/04/2024 09:04,16393,London,Camden,4270,59,2,Medium,Snowy,8731
25/07/2024 12:41,17380,London,Islington,644,26,7,Low,Damaged,4690
15/07/2024 04:11,10989,London,Islington,3034,98,0,Medium,Damaged,1591
28/01/2024 19:20,19755,London,Southwark,3884,90,9,Low,Wet,1610
18/02/2024 22:33,19208,London,Camden,310,33,6,Medium,Damaged,6772
15/12/2024 08:42,19435,London,Islington,3292,75,5,Low,Dry,8185
16/08/2024 01:41,14139,London,Chelsea,1800,44,1,Low,Damaged,8198
23/08/2024 19:45,14015,London,Southwark,4688,70,8,Low,Dry,5926
16/02/2024 20:59,15728,London,Chelsea,1654,24,9,Low,Dry,7647
22/11/2024 02:46,19560,London,Kensington,1065,16,9,Medium,Damaged,4479
21/06/2024 14:09,14062,London,Southwark,4624,20,4,Low,Dry,2217
03/07/2024 05:42,10197,London,Kensington,2315,76,7,Medium,Dry,8292
17/05/2024 22:04,13460,London,Southwark,3064,20,8,Low,Snowy,6838
21/10/2024 11:01,14684,London,Chelsea,3414,22,6,Low,Snowy,4307
23/12/2024 18:41,13994,London,Islington,4999,59,5,Low,Dry,308
22/02/2024 04:45,9472,London,Kensington,695,56,6,Low,Dry,9934
17/12/2024 03:12,12356,London,Islington,4231,11,2,High,Snowy,7269
06/10/2024 11:31,15171,London,Camden,76,54,0,Low,Damaged,6035
30/05/2024 05:30,12842,London,Islington,1930,58,7,Low,Dry,1215
16/11/2024 23:11,13945,London,Kensington,323,28,3,Low,Damaged,9686
07/12/2024 14:35,19921,London,Kensington,1290,32,2,Medium,Dry,4169
06/02/2024 00:19,10729,London,Islington,4141,71,7,High,Dry,1908
15/10/2024 11:02,15936,London,Kensington,1677,27,2,Low,Wet,1710
06/11/2024 09:46,13710,London,Kensington,1100,63,5,Low,Dry,6941
16/09/2024 13:03,14693,London,Southwark,4621,18,7,High,Dry,7503
03/12/2024 09:57,11547,London,Islington,4675,77,3,Low,Damaged,2799
06/09/2024 02:22,16745,London,Southwark,3266,35,4,Low,Damaged,8657
29/04/2024 15:29,10128,London,Islington,757,19,7,High,Wet,8491
23/09/2024 13:13,16079,London,Islington,1535,15,1,Medium,Dry,4749
02/04/2024 05:46,14995,London,Kensington,4354,18,6,Low,Wet,7702
24/06/2024 07:12,9524,London,Chelsea,3193,67,5,High,Dry,8422
27/07/2024 12:29,19551,London,Chelsea,1827,30,0,Low,Damaged,9258
07/01/2024 20:09,11919,London,Islington,1086,84,3,High,Wet,4440
27/01/2024 22:33,9023,London,Kensington,1578,64,7,High,Snowy,1152
21/02/2024 06:41,13363,London,Islington,3074,70,3,Low,Dry,8538
10/06/2024 00:48,14404,London,Chelsea,2069,30,4,Low,Wet,1479
16/05/2024 07:43,13663,London,Kensington,1965,54,6,High,Dry,5051
09/08/2024 03:43,14032,London,Camden,899,52,0,Low,Dry,662
10/01/2024 17:04,19123,London,Islington,1520,39,9,High,Damaged,2065
07/08/2024 05:25,17709,London,Islington,1076,15,5,Medium,Dry,2388
13/11/2024 20:56,13579,London,Chelsea,1108,10,4,Low,Snowy,496
30/03/2024 08:18,13777,London,Islington,4438,36,9,Medium,Snowy,4866
14/03/2024 19:08,13451,London,Kensington,1054,98,6,High,Dry,6575
24/07/2024 20:50,17931,London,Chelsea,1505,85,9,Medium,Snowy,1296
25/12/2024 14:10,14974,London,Islington,2101,74,5,High,Wet,6758
13/12/2024 04:51,10736,London,Kensington,1838,52,3,Medium,Dry,6738
01/01/2024 23:21,16099,London,Islington,1430,74,9,Low,Damaged,2173
15/10/2024 13:39,15985,London,Kensington,3764,18,1,Low,Snowy,3119
02/11/2024 05:20,9296,London,Kensington,2923,10,3,High,Dry,1451
12/05/2024 08:05,10599,London,Islington,886,64,5,High,Snowy,4653
20/12/2024 22:17,12992,London,Chelsea,1664,92,9,Medium,Dry,5575
17/07/2024 01:12,16716,London,Camden,4093,56,0,Medium,Dry,6769
